301.0,301.6970760233918,302.3941520467836,303.09122807017536,303.78830409356715,304.48538011695894,305.1824561403507,305.8795321637425,306.5766081871343,307.2736842105261,307.9707602339179,308.66783625730966,309.36491228070145,310.06198830409323,310.759064327485,311.4561403508768,312.1532163742686,312.8502923976604,313.54736842105217,314.24444444444396,314.94152046783574,315.63859649122753,316.3356725146193,317.0327485380111,317.7298245614029,318.4269005847947,319.12397660818647,319.82105263157825,320.51812865497004,321.21520467836183,321.9122807017536,322.6093567251454,323.3064327485372,324.003508771929,324.70058479532076,325.39766081871255,326.09473684210434,326.7918128654961,327.4888888888879,328.1859649122797,328.8830409356715,329.5801169590633,330.27719298245506,330.97426900584685,331.67134502923864,332.3684210526304,333.0654970760222,333.762573099414,334.4596491228058,335.1567251461976,335.85380116958936,336.55087719298115,337.24795321637293,337.9450292397647,338.6421052631565,339.3391812865483,340.0362573099401,340.73333333333187,341.43040935672366,342.12748538011544,342.82456140350723,343.521637426899,344.2187134502908,344.9157894736826,345.6128654970744,346.30994152046617,347.00701754385796,347.70409356724974,348.40116959064153,349.0982456140333,349.7953216374251,350.4923976608169,351.1894736842087,351.88654970760047,352.58362573099225,353.28070175438404,353.9777777777758,354.6748538011676,355.3719298245594,356.0690058479512,356.766081871343,357.46315789473476,358.16023391812655,358.85730994151834,359.5543859649101,360.2514619883019,360.9485380116937,361.6456140350855,362.3426900584773,363.03976608186906,363.73684210526085,364.43391812865264,365.1309941520444,365.8280701754362,366.525146198828,367.2222222222198,367.91929824561157,368.61637426900336,369.31345029239515,370.01052631578693,370.7076023391787,371.4046783625705,372.1017543859623,372.7988304093541,373.49590643274587,374.19298245613766,374.89005847952944,375.58713450292123,376.284210526313,376.9812865497048,377.6783625730966,378.3754385964884,379.07251461988017,379.76959064327195,380.46666666666374,381.1637426900555,381.8608187134473,382.5578947368391,383.2549707602309,383.9520467836227,384.64912280701446,385.34619883040625,386.04327485379804,386.7403508771898,387.4374269005816,388.1345029239734,388.8315789473652,389.528654970757,390.22573099414876,390.92280701754055,391.61988304093234,392.3169590643241,393.0140350877159,393.7111111111077,394.4081871344995,395.1052631578913,395.80233918128306,396.49941520467485,397.19649122806663,397.8935672514584,398.5906432748502,399.287719298242,399.9847953216338,400.68187134502557,401.37894736841736,402.07602339180914,402.77309941520093,403.4701754385927,404.1672514619845,404.8643274853763,405.5614035087681,406.25847953215987,406.95555555555165,407.65263157894344,408.34970760233523,409.046783625727,409.7438596491188,410.4409356725106,411.1380116959024,411.83508771929417,412.53216374268595,413.22923976607774,413.9263157894695,414.6233918128613,415.3204678362531,416.0175438596449,416.7146198830367,417.41169590642846,418.10877192982025,418.80584795321204,419.5029239766038,420.1999999999956,420.8970760233874,421.5941520467792,422.291228070171,422.98830409356276,423.68538011695455,424.38245614034633,425.0795321637381,425.7766081871299,426.4736842105217,427.1707602339135,427.86783625730527,428.56491228069706,429.26198830408885,429.95906432748063,430.6561403508724,431.3532163742642,432.050292397656,432.7473684210478,433.44444444443957,434.14152046783136,434.83859649122314,435.53567251461493,436.2327485380067,436.9298245613985,437.6269005847903,438.3239766081821,439.02105263157387,439.71812865496565,440.41520467835744,441.1122807017492,441.809356725141,442.5064327485328,443.2035087719246,443.9005847953164,444.59766081870816,445.29473684209995,445.99181286549174,446.6888888888835,447.3859649122753,448.0830409356671,448.7801169590589,449.4771929824507,450.17426900584246,450.87134502923425,451.56842105262604,452.2654970760178,452.9625730994096,453.6596491228014,454.3567251461932,455.053801169585,455.75087719297676,456.44795321636855,457.14502923976033,457.8421052631521,458.5391812865439,459.2362573099357,459.9333333333275,460.63040935671927,461.32748538011106,462.02456140350284,462.72163742689463,463.4187134502864,464.1157894736782,464.81286549707,465.5099415204618,466.20701754385357,466.90409356724535,467.60116959063714,468.29824561402893,468.9953216374207,469.6923976608125,470.3894736842043,471.0865497075961,471.78362573098786,472.48070175437965,473.17777777777144,473.8748538011632,474.571929824555,475.2690058479468,475.9660818713386,476.6631578947304,477.36023391812216,478.05730994151395,478.75438596490574,479.4514619882975,480.1485380116893,480.8456140350811,481.5426900584729,482.2397660818647,482.93684210525646,483.63391812864825,484.33099415204003,485.0280701754318,485.7251461988236,486.4222222222154,487.1192982456072,487.81637426899897,488.51345029239076,489.21052631578254,489.90760233917433,490.6046783625661,491.3017543859579,491.9988304093497,492.6959064327415,493.39298245613327,494.09005847952506,494.78713450291684,495.48421052630863,496.1812865497004,496.8783625730922,497.575438596484,498.2725146198758,498.96959064326757,499.66666666665935,500.36374269005114,501.0608187134429,501.7578947368347,502.4549707602265,503.1520467836183,503.8491228070101,504.54619883040186,505.24327485379365,505.94035087718544,506.6374269005772,507.334502923969,508.0315789473608,508.7286549707526,509.4257309941444,510.12280701753616,510.81988304092795,511.51695906431974,512.2140350877115,512.9111111111033,513.6081871344951,514.3052631578869,515.0023391812787,515.6994152046705,516.3964912280622,517.093567251454,517.7906432748458,518.4877192982376,519.1847953216294,519.8818713450212,520.578947368413,521.2760233918048,521.9730994151965,522.6701754385883,523.3672514619801,524.0643274853719,524.7614035087637,525.4584795321555,526.1555555555473,526.852631578939,527.5497076023308,528.2467836257226,528.9438596491144,529.6409356725062,530.338011695898,531.0350877192898,531.7321637426816,532.4292397660734,533.1263157894651,533.8233918128569,534.5204678362487,535.2175438596405,535.9146198830323,536.6116959064241,537.3087719298159,538.0058479532076,538.7029239765994,539.3999999999912,540.097076023383,540.7941520467748,541.4912280701666,542.1883040935584,542.8853801169502,543.582456140342,544.2795321637337,544.9766081871255,545.6736842105173,546.3707602339091,547.0678362573009,547.7649122806927,548.4619883040845,549.1590643274762,549.856140350868,550.5532163742598,551.2502923976516,551.9473684210434,552.6444444444352,553.341520467827,554.0385964912188,554.7356725146105,555.4327485380023,556.1298245613941,556.8269005847859,557.5239766081777,558.2210526315695,558.9181286549613,559.615204678353,560.3122807017448,561.0093567251366,561.7064327485284,562.4035087719202,563.100584795312,563.7976608187038,564.4947368420956,565.1918128654873,565.8888888888791,566.5859649122709,567.2830409356627,567.9801169590545,568.6771929824463,569.3742690058381,570.0713450292299,570.7684210526216,571.4654970760134,572.1625730994052,572.859649122797,573.5567251461888,574.2538011695806,574.9508771929724,575.6479532163642,576.345029239756,577.0421052631477,577.7391812865395,578.4362573099313,579.1333333333231,579.8304093567149,580.5274853801067,581.2245614034985,581.9216374268902,582.618713450282,583.3157894736738,584.0128654970656,584.7099415204574,585.4070175438492,586.104093567241,586.8011695906328,587.4982456140245,588.1953216374163,588.8923976608081,589.5894736841999,590.2865497075917,590.9836257309835,591.6807017543753,592.377777777767,593.0748538011588,593.7719298245506,594.4690058479424,595.1660818713342,595.863157894726,596.5602339181178,597.2573099415096,597.9543859649013,598.6514619882931,599.3485380116849,600.0456140350767,600.7426900584685,601.4397660818603,602.1368421052521,602.8339181286439,603.5309941520356,604.2280701754274,604.9251461988192,605.622222222211,606.3192982456028,607.0163742689946,607.7134502923864,608.4105263157782,609.10760233917,609.8046783625617,610.5017543859535,611.1988304093453,611.8959064327371,612.5929824561289,613.2900584795207,613.9871345029125,614.6842105263042,615.381286549696,616.0783625730878,616.7754385964796,617.4725146198714,618.1695906432632,618.866666666655,619.5637426900468,620.2608187134385,620.9578947368303,621.6549707602221,622.3520467836139,623.0491228070057,623.7461988303975,624.4432748537893,625.140350877181,625.8374269005728,626.5345029239646,627.2315789473564,627.9286549707482,628.62573099414,629.3228070175318,630.0198830409236,630.7169590643153,631.4140350877071,632.1111111110989,632.8081871344907,633.5052631578825,634.2023391812743,634.8994152046661,635.5964912280579,636.2935672514496,636.9906432748414,637.6877192982332,638.384795321625,639.0818713450168,639.7789473684086,640.4760233918004,641.1730994151922,641.8701754385839,642.5672514619757,643.2643274853675,643.9614035087593,644.6584795321511,645.3555555555429,646.0526315789347,646.7497076023265,647.4467836257182,648.14385964911,648.8409356725018,649.5380116958936,650.2350877192854,650.9321637426772,651.629239766069,652.3263157894608,653.0233918128525,653.7204678362443,654.4175438596361,655.1146198830279,655.8116959064197,656.5087719298115,657.2058479532033,657.902923976595,658.5999999999868,659.2970760233786,659.9941520467704,660.6912280701622,661.388304093554,662.0853801169458,662.7824561403376,663.4795321637293,664.1766081871211,664.8736842105129,665.5707602339047,666.2678362572965,666.9649122806883,667.6619883040801,668.3590643274719,669.0561403508636,669.7532163742554,670.4502923976472,671.147368421039,671.8444444444308,672.5415204678226,673.2385964912144,673.9356725146062,674.6327485379979,675.3298245613897,676.0269005847815,676.7239766081733,677.4210526315651,678.1181286549569,678.8152046783487,679.5122807017405,680.2093567251322,680.906432748524,681.6035087719158,682.3005847953076,682.9976608186994,683.6947368420912,684.391812865483,685.0888888888747,685.7859649122665,686.4830409356583,687.1801169590501,687.8771929824419,688.5742690058337,689.2713450292255,689.9684210526173,690.665497076009,691.3625730994008,692.0596491227926,692.7567251461844,693.4538011695762,694.150877192968,694.8479532163598,695.5450292397516,696.2421052631433,696.9391812865351,697.6362573099269,698.3333333333187,699.0304093567105,699.7274853801023,700.4245614034941,701.1216374268859,701.8187134502776,702.5157894736694,703.2128654970612,703.909941520453,704.6070175438448,705.3040935672366,706.0011695906284,706.6982456140202,707.3953216374119,708.0923976608037,708.7894736841955,709.4865497075873,710.1836257309791,710.8807017543709,711.5777777777627,712.2748538011544,712.9719298245462,713.669005847938,714.3660818713298,715.0631578947216,715.7602339181134,716.4573099415052,717.154385964897,717.8514619882887,718.5485380116805,719.2456140350723,719.9426900584641,720.6397660818559,721.3368421052477,722.0339181286395,722.7309941520313,723.428070175423,724.1251461988148,724.8222222222066,725.5192982455984,726.2163742689902,726.913450292382,727.6105263157738,728.3076023391656,729.0046783625573,729.7017543859491,730.3988304093409,731.0959064327327,731.7929824561245,732.4900584795163,733.1871345029081,733.8842105262999,734.5812865496916,735.2783625730834,735.9754385964752,736.672514619867,737.3695906432588,738.0666666666506,738.7637426900424,739.4608187134342,740.1578947368259,740.8549707602177,741.5520467836095,742.2491228070013,742.9461988303931,743.6432748537849,744.3403508771767,745.0374269005684,745.7345029239602,746.431578947352,747.1286549707438,747.8257309941356,748.5228070175274,749.2198830409192,749.916959064311,750.6140350877027,751.3111111110945,752.0081871344863,752.7052631578781,753.4023391812699,754.0994152046617,754.7964912280535,755.4935672514453,756.190643274837,756.8877192982288,757.5847953216206,758.2818713450124,758.9789473684042,759.676023391796,760.3730994151878,761.0701754385796,761.7672514619713,762.4643274853631,763.1614035087549,763.8584795321467,764.5555555555385,765.2526315789303,765.9497076023221,766.6467836257139,767.3438596491056,768.0409356724974,768.7380116958892,769.435087719281,770.1321637426728,770.8292397660646,771.5263157894564,772.2233918128481,772.9204678362399,773.6175438596317,774.3146198830235,775.0116959064153,775.7087719298071,776.4058479531989,777.1029239765907,777.7999999999824,778.4970760233742,779.194152046766,779.8912280701578,780.5883040935496,781.2853801169414,781.9824561403332,782.679532163725,783.3766081871167,784.0736842105085,784.7707602339003,785.4678362572921,786.1649122806839,786.8619883040757,787.5590643274675,788.2561403508593,788.953216374251,789.6502923976428,790.3473684210346,791.0444444444264,791.7415204678182,792.43859649121,793.1356725146018,793.8327485379936,794.5298245613853,795.2269005847771,795.9239766081689,796.6210526315607,797.3181286549525,798.0152046783443,798.7122807017361,799.4093567251279,800.1064327485196,800.8035087719114,801.5005847953032,802.197660818695,802.8947368420868,803.5918128654786,804.2888888888704,804.9859649122621,805.6830409356539,806.3801169590457,807.0771929824375,807.7742690058293,808.4713450292211,809.1684210526129,809.8654970760047,810.5625730993964,811.2596491227882,811.95672514618,812.6538011695718,813.3508771929636,814.0479532163554,814.7450292397472,815.442105263139,816.1391812865307,816.8362573099225,817.5333333333143,818.2304093567061,818.9274853800979,819.6245614034897,820.3216374268815,821.0187134502733,821.715789473665,822.4128654970568,823.1099415204486,823.8070175438404,824.5040935672322,825.201169590624,825.8982456140158,826.5953216374076,827.2923976607993,827.9894736841911,828.6865497075829,829.3836257309747,830.0807017543665,830.7777777777583,831.4748538011501,832.1719298245418,832.8690058479336,833.5660818713254,834.2631578947172,834.960233918109,835.6573099415008,836.3543859648926,837.0514619882844,837.7485380116761,838.4456140350679,839.1426900584597,839.8397660818515,840.5368421052433,841.2339181286351,841.9309941520269,842.6280701754187,843.3251461988104,844.0222222222022,844.719298245594,845.4163742689858,846.1134502923776,846.8105263157694,847.5076023391612,848.204678362553,848.9017543859447,849.5988304093365,850.2959064327283,850.9929824561201,851.6900584795119,852.3871345029037,853.0842105262955,853.7812865496873,854.478362573079,855.1754385964708,855.8725146198626,856.5695906432544,857.2666666666462,857.963742690038,858.6608187134298,859.3578947368215,860.0549707602133,860.7520467836051,861.4491228069969,862.1461988303887,862.8432748537805,863.5403508771723,864.2374269005641,864.9345029239558,865.6315789473476,866.3286549707394,867.0257309941312,867.722807017523,868.4198830409148,869.1169590643066,869.8140350876984,870.5111111110901,871.2081871344819,871.9052631578737,872.6023391812655,873.2994152046573,873.9964912280491,874.6935672514409,875.3906432748327,876.0877192982244,876.7847953216162,877.481871345008,878.1789473683998,878.8760233917916,879.5730994151834,880.2701754385752,880.967251461967,881.6643274853587,882.3614035087505,883.0584795321423,883.7555555555341,884.4526315789259,885.1497076023177,885.8467836257095,886.5438596491013,887.240935672493,887.9380116958848,888.6350877192766,889.3321637426684,890.0292397660602,890.726315789452,891.4233918128438,892.1204678362355,892.8175438596273,893.5146198830191,894.2116959064109,894.9087719298027,895.6058479531945,896.3029239765863,856.0
