400;401;402;403;404;405;406;407;408;409;410;411;412;413;414;415;416;417;418;419;420;421;422;423;424;425;426;427;428;429;430;431;432;433;434;435;436;437;438;439;440;441;442;443;444;445;446;447;448;449;450;451;452;453;454;455;456;457;458;459;460;461;462;463;464;465;466;467;468;469;470;471;472;473;474;475;476;477;478;479;480;481;482;483;484;485;486;487;488;489;490;491;492;493;494;495;496;497;498;499;500;501;502;503;504;505;506;507;508;509;510;511;512;513;514;515;516;517;518;519;520;521;522;523;524;525;526;527;528;529;530;531;532;533;534;535;536;537;538;539;540;541;542;543;544;545;546;547;548;549;550;551;552;553;554;555;556;557;558;559;560;561;562;563;564;565;566;567;568;569;570;571;572;573;574;575;576;577;578;579;580;581;582;583;584;585;586;587;588;589;590;591;592;593;594;595;596;597;598;599;600;601;602;603;604;605;606;607;608;609;610;611;612;613;614;615;616;617;618;619;620;621;622;623;624;625;626;627;628;629;630;631;632;633;634;635;636;637;638;639;640;641;642;643;644;645;646;647;648;649;650;651;652;653;654;655;656;657;658;659;660;661;662;663;664;665;666;667;668;669;670;671;672;673;674;675;676;677;678;679;680;681;682;683;684;685;686;687;688;689;690;691;692;693;694;695;696;697;698;699;700
0.0019;0.00216;0.00242;0.00268;0.00294;0.0032;0.00346;0.00372;0.00398;0.00424;0.0045;0.00508;0.00566;0.00624;0.00682;0.0074;0.00798;0.00856;0.00914;0.00972;0.0103;0.00982;0.00934;0.00886;0.00838;0.0079;0.00742;0.00694;0.00646;0.00598;0.0055;0.00529;0.00508;0.00487;0.00466;0.00445;0.00424;0.00403;0.00382;0.00361;0.0034;0.00327;0.00314;0.00301;0.00288;0.00275;0.00262;0.00249;0.00236;0.00223;0.0021;0.00212;0.00214;0.00216;0.00218;0.0022;0.00222;0.00224;0.00226;0.00228;0.0023;0.00246;0.00262;0.00278;0.00294;0.0031;0.00326;0.00342;0.00358;0.00374;0.0039;0.00424;0.00458;0.00492;0.00526;0.0056;0.00594;0.00628;0.00662;0.00696;0.0073;0.00775;0.0082;0.00865;0.0091;0.00955;0.01;0.01045;0.0109;0.01135;0.0118;0.01241;0.01302;0.01363;0.01424;0.01485;0.01546;0.01607;0.01668;0.01729;0.0179;0.02223;0.02656;0.03089;0.03522;0.03955;0.04388;0.04821;0.05254;0.05687;0.0612;0.06382;0.06644;0.06906;0.07168;0.0743;0.07692;0.07954;0.08216;0.08478;0.0874;0.094;0.1006;0.1072;0.1138;0.1204;0.127;0.1336;0.1402;0.1468;0.1534;0.15492;0.15644;0.15796;0.15948;0.161;0.16252;0.16404;0.16556;0.16708;0.1686;0.16898;0.16936;0.16974;0.17012;0.1705;0.17088;0.17126;0.17164;0.17202;0.1724;0.17519;0.17798;0.18077;0.18356;0.18635;0.18914;0.19193;0.19472;0.19751;0.2003;0.21185;0.2234;0.23495;0.2465;0.25805;0.2696;0.28115;0.2927;0.30425;0.3158;0.32936;0.34292;0.35648;0.37004;0.3836;0.39716;0.41072;0.42428;0.43784;0.4514;0.45884;0.46628;0.47372;0.48116;0.4886;0.49604;0.50348;0.51092;0.51836;0.5258;0.53311;0.54042;0.54773;0.55504;0.56235;0.56966;0.57697;0.58428;0.59159;0.5989;0.58629;0.57368;0.56107;0.54846;0.53585;0.52324;0.51063;0.49802;0.48541;0.4728;0.46636;0.45992;0.45348;0.44704;0.4406;0.43416;0.42772;0.42128;0.41484;0.4084;0.40318;0.39796;0.39274;0.38752;0.3823;0.37708;0.37186;0.36664;0.36142;0.3562;0.34978;0.34336;0.33694;0.33052;0.3241;0.31768;0.31126;0.30484;0.29842;0.292;0.2854;0.2788;0.2722;0.2656;0.259;0.2524;0.2458;0.2392;0.2326;0.226;0.22044;0.21488;0.20932;0.20376;0.1982;0.19264;0.18708;0.18152;0.17596;0.1704;0.16708;0.16376;0.16044;0.15712;0.1538;0.15048;0.14716;0.14384;0.14052;0.1372;0.12776;0.11832;0.10888;0.09944;0.09;0.08056;0.07112;0.06168;0.05224;0.0428;0.03939;0.03598;0.03257;0.02916;0.02575;0.02234;0.01893;0.01552;0.01211;0.0087;0.008;0.0073;0.0066;0.0059;0.0052;0.0045;0.0038;0.0031;0.0024;0.0017
0.0036;0.00447;0.00534;0.00621;0.00708;0.00795;0.00882;0.00969;0.01056;0.01143;0.0123;0.01484;0.01738;0.01992;0.02246;0.025;0.02754;0.03008;0.03262;0.03516;0.0377;0.03815;0.0386;0.03905;0.0395;0.03995;0.0404;0.04085;0.0413;0.04175;0.0422;0.04363;0.04506;0.04649;0.04792;0.04935;0.05078;0.05221;0.05364;0.05507;0.0565;0.05789;0.05928;0.06067;0.06206;0.06345;0.06484;0.06623;0.06762;0.06901;0.0704;0.07306;0.07572;0.07838;0.08104;0.0837;0.08636;0.08902;0.09168;0.09434;0.097;0.1082;0.1194;0.1306;0.1418;0.153;0.1642;0.1754;0.1866;0.1978;0.209;0.2311;0.2532;0.2753;0.2974;0.3195;0.3416;0.3637;0.3858;0.4079;0.43;0.45081;0.47162;0.49243;0.51324;0.53405;0.55486;0.57567;0.59648;0.61729;0.6381;0.64349;0.64888;0.65427;0.65966;0.66505;0.67044;0.67583;0.68122;0.68661;0.692;0.7228;0.7536;0.7844;0.8152;0.846;0.8768;0.9076;0.9384;0.9692;1;0.98735;0.9747;0.96205;0.9494;0.93675;0.9241;0.91145;0.8988;0.88615;0.8735;0.87673;0.87996;0.88319;0.88642;0.88965;0.89288;0.89611;0.89934;0.90257;0.9058;0.89848;0.89116;0.88384;0.87652;0.8692;0.86188;0.85456;0.84724;0.83992;0.8326;0.82991;0.82722;0.82453;0.82184;0.81915;0.81646;0.81377;0.81108;0.80839;0.8057;0.79633;0.78696;0.77759;0.76822;0.75885;0.74948;0.74011;0.73074;0.72137;0.712;0.70547;0.69894;0.69241;0.68588;0.67935;0.67282;0.66629;0.65976;0.65323;0.6467;0.63629;0.62588;0.61547;0.60506;0.59465;0.58424;0.57383;0.56342;0.55301;0.5426;0.52769;0.51278;0.49787;0.48296;0.46805;0.45314;0.43823;0.42332;0.40841;0.3935;0.38373;0.37396;0.36419;0.35442;0.34465;0.33488;0.32511;0.31534;0.30557;0.2958;0.27909;0.26238;0.24567;0.22896;0.21225;0.19554;0.17883;0.16212;0.14541;0.1287;0.12183;0.11496;0.10809;0.10122;0.09435;0.08748;0.08061;0.07374;0.06687;0.06;0.05802;0.05604;0.05406;0.05208;0.0501;0.04812;0.04614;0.04416;0.04218;0.0402;0.03894;0.03768;0.03642;0.03516;0.0339;0.03264;0.03138;0.03012;0.02886;0.0276;0.02666;0.02572;0.02478;0.02384;0.0229;0.02196;0.02102;0.02008;0.01914;0.0182;0.01776;0.01732;0.01688;0.01644;0.016;0.01556;0.01512;0.01468;0.01424;0.0138;0.01385;0.0139;0.01395;0.014;0.01405;0.0141;0.01415;0.0142;0.01425;0.0143;0.01348;0.01266;0.01184;0.01102;0.0102;0.00938;0.00856;0.00774;0.00692;0.0061;0.00566;0.00522;0.00478;0.00434;0.0039;0.00346;0.00302;0.00258;0.00214;0.0017;0.00161;0.00152;0.00143;0.00134;0.00125;0.00116;0.00107;0.00098;0.00089;0.0008
0.0127;0.02114;0.02958;0.03802;0.04646;0.0549;0.06334;0.07178;0.08022;0.08866;0.0971;0.12255;0.148;0.17345;0.1989;0.22435;0.2498;0.27525;0.3007;0.32615;0.3516;0.36409;0.37658;0.38907;0.40156;0.41405;0.42654;0.43903;0.45152;0.46401;0.4765;0.48485;0.4932;0.50155;0.5099;0.51825;0.5266;0.53495;0.5433;0.55165;0.56;0.56876;0.57752;0.58628;0.59504;0.6038;0.61256;0.62132;0.63008;0.63884;0.6476;0.66029;0.67298;0.68567;0.69836;0.71105;0.72374;0.73643;0.74912;0.76181;0.7745;0.76464;0.75478;0.74492;0.73506;0.7252;0.71534;0.70548;0.69562;0.68576;0.6759;0.67689;0.67788;0.67887;0.67986;0.68085;0.68184;0.68283;0.68382;0.68481;0.6858;0.67654;0.66728;0.65802;0.64876;0.6395;0.63024;0.62098;0.61172;0.60246;0.5932;0.57359;0.55398;0.53437;0.51476;0.49515;0.47554;0.45593;0.43632;0.41671;0.3971;0.39298;0.38886;0.38474;0.38062;0.3765;0.37238;0.36826;0.36414;0.36002;0.3559;0.33648;0.31706;0.29764;0.27822;0.2588;0.23938;0.21996;0.20054;0.18112;0.1617;0.15436;0.14702;0.13968;0.13234;0.125;0.11766;0.11032;0.10298;0.09564;0.0883;0.08498;0.08166;0.07834;0.07502;0.0717;0.06838;0.06506;0.06174;0.05842;0.0551;0.05383;0.05256;0.05129;0.05002;0.04875;0.04748;0.04621;0.04494;0.04367;0.0424;0.04085;0.0393;0.03775;0.0362;0.03465;0.0331;0.03155;0.03;0.02845;0.0269;0.02626;0.02562;0.02498;0.02434;0.0237;0.02306;0.02242;0.02178;0.02114;0.0205;0.02004;0.01958;0.01912;0.01866;0.0182;0.01774;0.01728;0.01682;0.01636;0.0159;0.01553;0.01516;0.01479;0.01442;0.01405;0.01368;0.01331;0.01294;0.01257;0.0122;0.01198;0.01176;0.01154;0.01132;0.0111;0.01088;0.01066;0.01044;0.01022;0.01;0.00954;0.00908;0.00862;0.00816;0.0077;0.00724;0.00678;0.00632;0.00586;0.0054;0.00522;0.00504;0.00486;0.00468;0.0045;0.00432;0.00414;0.00396;0.00378;0.0036;0.00356;0.00352;0.00348;0.00344;0.0034;0.00336;0.00332;0.00328;0.00324;0.0032;0.00317;0.00314;0.00311;0.00308;0.00305;0.00302;0.00299;0.00296;0.00293;0.0029;0.00293;0.00296;0.00299;0.00302;0.00305;0.00308;0.00311;0.00314;0.00317;0.0032;0.0032;0.0032;0.0032;0.0032;0.0032;0.0032;0.0032;0.0032;0.0032;0.0032;0.00322;0.00324;0.00326;0.00328;0.0033;0.00332;0.00334;0.00336;0.00338;0.0034;0.00319;0.00298;0.00277;0.00256;0.00235;0.00214;0.00193;0.00172;0.00151;0.0013;0.00122;0.00114;0.00106;0.00098;0.0009;0.00082;0.00074;0.00066;0.00058;0.0005;0.00049;0.00048;0.00047;0.00046;0.00045;0.00044;0.00043;0.00042;0.00041;0.0004
